DIE ÄLTESTEN;HOLOFERNES;1
DIE ÄLTESTEN;HAUPTMANN;1
DIE ÄLTESTEN;PRIESTER;1
DIE ÄLTESTEN;JUDITH;1
DIE ÄLTESTEN;MIRZA;1
DIE ÄLTESTEN;EPHRAIM;1
DIE ÄLTESTEN;VOLK;1
DIE ÄLTESTEN;EINER DER ÄLTESTEN;1
DIE ÄLTESTEN;KÄMMERER;1
DIE ÄLTESTEN;EIN WEIB;1
DIE ÄLTESTEN;WEIBER;1
DIE ÄLTESTEN;EINE MUTTER;1
DIE ÄLTESTEN;ERSTER PRIESTER;1
DIE ÄLTESTEN;ZWEITER PRIESTER;1
DIE ÄLTESTEN;EIN ANDERES WEIB;1
DIE ÄLTESTEN;ERSTER BÜRGER 5. AKT;1
DIE ÄLTESTEN;ZWEITER BÜRGER 5. AKT;1
DIE ÄLTESTEN;DRITER BÜRGER 5. AKT;1
DIE ÄLTESTEN;WACHEN;1
HOLOFERNES;OBERPRIESTER;1
HOLOFERNES;TRABANT;1
HOLOFERNES;PRIESTER;2
HOLOFERNES;MESOPOTAMISCHE GESANDTE;1
HOLOFERNES;JUDITH;2
HOLOFERNES;MIRZA;2
HOLOFERNES;VOLK;1
HOLOFERNES;KÄMMERER;1
HOLOFERNES;WEIBER;1
HOLOFERNES;ZWEITER PRIESTER;1
HOLOFERNES;ZWEITER BÜRGER 5. AKT;1
HOLOFERNES;WACHEN;1
OBERPRIESTER;TRABANT;1
OBERPRIESTER;PRIESTER;1
EIN KRIEGER;HOLOFERNES;1
EIN KRIEGER;OBERPRIESTER;1
EIN KRIEGER;TRABANT;1
EIN KRIEGER;HAUPTMANN;1
EIN KRIEGER;PRIESTER;1
EIN KRIEGER;GESANDTE;1
EIN KRIEGER;MESOPOTAMISCHE GESANDTE;1
HAUPTMANN;HOLOFERNES;3
HAUPTMANN;OBERPRIESTER;1
HAUPTMANN;TRABANT;1
HAUPTMANN;PRIESTER;2
HAUPTMANN;MESOPOTAMISCHE GESANDTE;1
HAUPTMANN;JUDITH;2
HAUPTMANN;MIRZA;2
HAUPTMANN;VOLK;1
HAUPTMANN;KÄMMERER;1
HAUPTMANN;WEIBER;1
HAUPTMANN;ZWEITER PRIESTER;1
HAUPTMANN;ZWEITER BÜRGER 5. AKT;1
HAUPTMANN;WACHEN;1
BOTE;HOLOFERNES;1
BOTE;OBERPRIESTER;1
BOTE;TRABANT;1
BOTE;EIN KRIEGER;1
BOTE;HAUPTMANN;1
BOTE;PRIESTER;1
BOTE;GESANDTE;1
BOTE;MESOPOTAMISCHE GESANDTE;1
PRIESTER;TRABANT;1
PRIESTER;VOLK;1
PRIESTER;WEIBER;1
PRIESTER;ZWEITER PRIESTER;1
PRIESTER;ZWEITER BÜRGER 5. AKT;1
PRIESTER;WACHEN;1
GESANDTE;HOLOFERNES;1
GESANDTE;OBERPRIESTER;1
GESANDTE;TRABANT;1
GESANDTE;HAUPTMANN;1
GESANDTE;PRIESTER;1
GESANDTE;MESOPOTAMISCHE GESANDTE;1
MESOPOTAMISCHE GESANDTE;OBERPRIESTER;1
MESOPOTAMISCHE GESANDTE;TRABANT;1
MESOPOTAMISCHE GESANDTE;PRIESTER;1
ACHIOR;DIE ÄLTESTEN;1
ACHIOR;HOLOFERNES;2
ACHIOR;OBERPRIESTER;1
ACHIOR;TRABANT;1
ACHIOR;EIN KRIEGER;1
ACHIOR;HAUPTMANN;2
ACHIOR;BOTE;1
ACHIOR;PRIESTER;2
ACHIOR;GESANDTE;1
ACHIOR;MESOPOTAMISCHE GESANDTE;1
ACHIOR;JUDITH;2
ACHIOR;MIRZA;2
ACHIOR;EPHRAIM;2
ACHIOR;EIN BÜRGER;1
ACHIOR;AMMON;1
ACHIOR;HOSEA;1
ACHIOR;BEN;1
ACHIOR;DER EINE BÜRGER;1
ACHIOR;DER ANDERE BÜRGER;1
ACHIOR;SAMUEL;1
ACHIOR;ENKEL;1
ACHIOR;ERSTER BÜRGER 3. AKT;1
ACHIOR;ZWEITER BÜRGER 3. AKT;1
ACHIOR;DER ÄLTESTE;1
ACHIOR;ASSAD;1
ACHIOR;EIN ANDERER;1
ACHIOR;DANIEL;1
ACHIOR;VOLK;2
ACHIOR;SAMAJA;1
ACHIOR;JOSUA;1
ACHIOR;EINER IM VOLK;1
ACHIOR;EIN ANDERER IM VOLK;1
ACHIOR;EIN DRITTER IM VOLK;1
ACHIOR;DELIA;1
ACHIOR;EINER DER ÄLTESTEN;2
ACHIOR;KÄMMERER;1
ACHIOR;EIN WEIB;1
ACHIOR;WEIBER;1
ACHIOR;EINE MUTTER;1
ACHIOR;ERSTER PRIESTER;2
ACHIOR;ZWEITER PRIESTER;1
ACHIOR;EIN ANDERES WEIB;1
ACHIOR;ERSTER BÜRGER 5. AKT;1
ACHIOR;ZWEITER BÜRGER 5. AKT;1
ACHIOR;DRITER BÜRGER 5. AKT;1
ACHIOR;WACHEN;1
JUDITH;PRIESTER;1
JUDITH;MIRZA;4
JUDITH;SAMUEL;1
JUDITH;ZWEITER BÜRGER 3. AKT;1
JUDITH;VOLK;2
JUDITH;SAMAJA;1
JUDITH;KÄMMERER;1
JUDITH;WEIBER;1
JUDITH;ZWEITER PRIESTER;1
JUDITH;ZWEITER BÜRGER 5. AKT;1
JUDITH;WACHEN;1
MIRZA;PRIESTER;1
MIRZA;SAMUEL;1
MIRZA;ZWEITER BÜRGER 3. AKT;1
MIRZA;VOLK;2
MIRZA;SAMAJA;1
MIRZA;WEIBER;1
MIRZA;ZWEITER PRIESTER;1
MIRZA;ZWEITER BÜRGER 5. AKT;1
MIRZA;WACHEN;1
EPHRAIM;HOLOFERNES;1
EPHRAIM;HAUPTMANN;1
EPHRAIM;PRIESTER;1
EPHRAIM;JUDITH;3
EPHRAIM;MIRZA;3
EPHRAIM;HOSEA;1
EPHRAIM;SAMUEL;1
EPHRAIM;ERSTER BÜRGER 3. AKT;1
EPHRAIM;ZWEITER BÜRGER 3. AKT;1
EPHRAIM;VOLK;2
EPHRAIM;SAMAJA;1
EPHRAIM;JOSUA;1
EPHRAIM;KÄMMERER;1
EPHRAIM;WEIBER;1
EPHRAIM;ERSTER PRIESTER;2
EPHRAIM;ZWEITER PRIESTER;1
EPHRAIM;ERSTER BÜRGER 5. AKT;1
EPHRAIM;ZWEITER BÜRGER 5. AKT;1
EPHRAIM;WACHEN;1
