DER JUNGE SIWARD;MALCOLM;1
DER JUNGE SIWARD;ROSSE;1
DER JUNGE SIWARD;MACBETH;1
DER JUNGE SIWARD;MACDUFF;1
DER JUNGE SIWARD;SIWARD;1
ERSTE HEXE;ZWEITE HEXE;3
ERSTE HEXE;LENOX;1
ERSTE HEXE;ROSSE;1
ERSTE HEXE;MACBETH;2
ERSTE HEXE;HEKATE;2
ERSTE HEXE;GESANG;2
DRITTE HEXE;ERSTE HEXE;3
DRITTE HEXE;ZWEITE HEXE;3
DRITTE HEXE;LENOX;1
DRITTE HEXE;ROSSE;1
DRITTE HEXE;MACBETH;2
DRITTE HEXE;HEKATE;1
DRITTE HEXE;GESANG;1
ALLE DREI;ERSTE HEXE;2
ALLE DREI;ZWEITE HEXE;2
ALLE DREI;DRITTE HEXE;2
ALLE DREI;ROSSE;1
ALLE DREI;MACBETH;1
ALLE DREI;BANQUO;1
ALLE DREI;ANGUS;1
DUNCAN;MALCOLM;2
DUNCAN;KRIEGER;1
DUNCAN;LENOX;1
DUNCAN;ROSSE;1
DUNCAN;MACBETH;1
DUNCAN;LADY MACBETH;1
MALCOLM;ROSSE;3
MALCOLM;PFÖRTNER;1
MALCOLM;MENTETH;1
MALCOLM;SIWARD;3
KRIEGER;MALCOLM;1
KRIEGER;LENOX;1
KRIEGER;ROSSE;1
LENOX;ZWEITE HEXE;1
LENOX;MALCOLM;2
LENOX;ROSSE;2
LENOX;MACBETH;3
LENOX;PFÖRTNER;1
LENOX;MACDUFF;1
LENOX;MACBETH UND LENOX;1
LENOX;LORDS;1
LENOX;MÖRDER;1
LENOX;LORD;1
LENOX;MENTETH;1
ROSSE;ZWEITE HEXE;1
ROSSE;SOHN;1
ROSSE;SIWARD;1
MACBETH;ZWEITE HEXE;2
MACBETH;MALCOLM;3
MACBETH;ROSSE;3
MACBETH;PFÖRTNER;1
MACBETH;MACDUFF;2
MACBETH;MACBETH UND LENOX;1
MACBETH;ZWEITER MÖRDER;1
MACBETH;MÖRDER;1
MACBETH;SEYTON;2
MACBETH;SIWARD;1
BANQUO;ERSTE HEXE;1
BANQUO;ZWEITE HEXE;1
BANQUO;DRITTE HEXE;1
BANQUO;DUNCAN;2
BANQUO;MALCOLM;2
BANQUO;LENOX;1
BANQUO;ROSSE;1
BANQUO;MACBETH;5
BANQUO;LADY MACBETH;4
BANQUO;DIENER;1
BANQUO;FLEANCE;1
BANQUO;PFÖRTNER;1
BANQUO;MACDUFF;1
BANQUO;MACBETH UND LENOX;1
BANQUO;DONALBAIN;1
BANQUO;ERSTER MÖRDER;2
BANQUO;ZWEITER MÖRDER;2
BANQUO;DRITTER MÖRDER;1
ANGUS;ERSTE HEXE;1
ANGUS;ZWEITE HEXE;1
ANGUS;DRITTE HEXE;1
ANGUS;LENOX;1
ANGUS;ROSSE;1
ANGUS;MACBETH;1
ANGUS;BANQUO;1
ANGUS;MENTETH;1
ANGUS;CATHNESS;1
LADY MACBETH;MALCOLM;1
LADY MACBETH;LENOX;2
LADY MACBETH;ROSSE;1
LADY MACBETH;MACBETH;7
LADY MACBETH;PFÖRTNER;1
LADY MACBETH;MACDUFF;1
LADY MACBETH;MACBETH UND LENOX;1
LADY MACBETH;ZWEITER MÖRDER;1
LADY MACBETH;LORDS;1
LADY MACBETH;MÖRDER;1
DIENER;MACBETH;4
DIENER;LADY MACBETH;3
DIENER;ERSTER MÖRDER;1
DIENER;ZWEITER MÖRDER;1
DIENER;SEYTON;1
FLEANCE;MACBETH;1
FLEANCE;LADY MACBETH;1
MACDUFF;MALCOLM;5
MACDUFF;ROSSE;3
MACDUFF;PFÖRTNER;1
MACDUFF;MENTETH;1
MACDUFF;SIWARD;3
MACBETH UND LENOX;MALCOLM;1
MACBETH UND LENOX;PFÖRTNER;1
MACBETH UND LENOX;MACDUFF;1
DONALBAIN;MALCOLM;1
DONALBAIN;LENOX;1
DONALBAIN;MACBETH;1
DONALBAIN;LADY MACBETH;1
DONALBAIN;PFÖRTNER;1
DONALBAIN;MACDUFF;1
DONALBAIN;MACBETH UND LENOX;1
ALLE;DER JUNGE SIWARD;1
ALLE;ERSTE HEXE;1
ALLE;ZWEITE HEXE;1
ALLE;DRITTE HEXE;1
ALLE;MALCOLM;2
ALLE;LENOX;2
ALLE;ROSSE;1
ALLE;MACBETH;3
ALLE;BANQUO;1
ALLE;LADY MACBETH;1
ALLE;PFÖRTNER;1
ALLE;MACDUFF;2
ALLE;MACBETH UND LENOX;1
ALLE;DONALBAIN;1
ALLE;HEKATE;1
ALLE;GESANG;1
ALLE;DIE ERSCHEINUNG;1
ALLE;SIWARD;1
ALTER;ROSSE;1
ALTER;MACDUFF;1
